PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0UIPP,5R2/1p1r4/p5P1/8/6K1/1P1p4/P7/6k1 w - - 5 52,f8f7 d7d8 g6g7 d3d2,2477,98,84,37,advancedPawn crushing endgame master quietMove rookEndgame short,https://lichess.org/fM0M584O#103,
0WDtS,r1b1kr2/1p1p1p1p/p1n2Q2/3P4/2q5/8/PPP2PPP/R4RK1 b q - 0 14,c6d4 f1e1 d4e2 g1f1,2477,76,96,563,advantage middlegame short,https://lichess.org/g3SN8nCp/black#28,Sicilian_Defense Sicilian_Defense_Kan_Variation
0WVeT,8/2n2kp1/bp1p1q1p/p1pPp3/P1P1Rr2/2PQ1N1P/1rB3P1/R5K1 b - - 9 27,a6c4 e4c4 f4c4 d3c4,2477,103,90,815,advantage middlegame short,https://lichess.org/ijDHssB0/black#54,
0ZI7U,r2r4/1b3R1p/4p1k1/2p5/p4Q1b/P1PP3P/R5P1/1q3N1K b - - 4 29,b1a2 f7b7 a2f2 f4g4 h4g5 f1g3 f2e1 h1h2,2477,84,79,51,crushing exposedKing hangingPiece middlegame quietMove veryLong,https://lichess.org/dTChUiP6/black#58,
0bc98,r4rk1/pbq1bp1p/1p2p2Q/6P1/7P/2PB4/P1P5/2KRR3 b - - 2 24,f7f5 h6e6 g8h8 e6e7 c7e7 e1e7,2477,78,91,1281,advantage kingsideAttack long middlegame,https://lichess.org/2Oowe3NE/black#48,
0beJE,8/p4p2/5k2/4p3/2Pp1P2/1P1K4/P7/8 b - - 0 38,e5f4 d3d4 f6g5 d4d3 g5h4 d3e2 h4g3 e2f1,2477,100,90,1623,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/liHS1uKa/black#76,
0d7my,r1b2b1r/pp2k3/2nNppp1/6N1/2B5/8/PP3PPP/2KR3R w - - 0 15,d6c8 a8c8 c4e6 c8c7,2477,83,74,200,advantage defensiveMove middlegame short,https://lichess.org/crUDlwC2#29,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
0el5f,8/rB6/P1Pk4/1P2p3/7p/5P2/K7/8 b - - 0 49,h4h3 b5b6 h3h2 c6c7,2477,86,92,894,advancedPawn advantage endgame short,https://lichess.org/A058NqMr/black#98,
0jvMb,rnb2rk1/pp2pp1p/3p2p1/8/1q2BP2/3QBN2/PbP2KPP/1R5R b - - 1 13,b4c3 d3b5 b2a3 b1b3 c3c7 b3a3,2477,94,90,704,advantage interference long middlegame,https://lichess.org/ZhRqhKNw/black#26,Pirc_Defense Pirc_Defense_Austrian_Attack
0mEAp,r7/2q1kp1p/2p1pp2/2Pp1b2/3P4/1P3Nr1/P3B2P/R2Q1RK1 w - - 0 21,h2g3 c7g3 g1h1 f5e4 f1f2 g3f2,2477,89,91,329,crushing kingsideAttack long middlegame,https://lichess.org/Wcd2TSt4#41,
0r9qS,3r1r1k/1pp1qpp1/p1b1p2p/3nP2Q/4N2P/1P4R1/PP3PP1/1KB4R b - - 7 21,f7f5 c1h6 g7h6 g3g6,2477,95,90,1361,crushing middlegame sacrifice short,https://lichess.org/wB1paACK/black#42,
0wqMP,8/8/4p2p/4P3/3Pp3/1p2P1k1/1Pb5/2rBK2R w - - 8 56,e1d2 c1d1 h1d1 c2d1 d2d1 g3f2 d1d2 h6h5,2477,88,90,675,advantage defensiveMove endgame veryLong,https://lichess.org/84SGV48P#111,
0x804,2r1bk2/2q1pp2/p2p1np1/5N2/1pr1P2Q/2N4P/PPP3P1/3R1RK1 b - - 3 23,g6f5 h4h6 f8g8 f1f5 c7c5 f5c5,2477,81,82,102,crushing intermezzo long middlegame,https://lichess.org/jCG2QqYf/black#46,
0EMHM,8/8/3kpp2/7p/4K2P/8/5PP1/8 b - - 3 39,d6c5 g2g4 c5d6 g4h5 d6e7 e4d4 e7f7 d4c5,2476,83,55,48,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/3QKT8MEJ/black#78,
0EoZW,7k/6pp/2p2R2/3q2B1/p1p5/P1Pn2QP/1r4P1/7K b - - 0 37,h7h6 g5h6 d5g2 g3g2 b2g2 f6f8 h8h7 h1g2,2476,80,89,388,advantage endgame intermezzo master veryLong,https://lichess.org/d4UePuj5/black#74,
0FVO4,2kr2r1/Q1p2p2/3q4/3p3n/P3p3/2P4P/2PP1PP1/R1B2RK1 w - - 1 21,c1a3 g8g2 g1g2 h5f4 g2h2 d6e6,2476,96,83,55,attraction crushing kingsideAttack long middlegame sacrifice,https://lichess.org/4DM9JA69#41,
0NTHi,8/8/p2k4/1p2p3/2P1K1p1/P4P2/8/8 w - - 0 39,c4b5 g4f3 e4f3 a6b5 f3e4 d6e6,2476,85,92,251,crushing defensiveMove endgame intermezzo long pawnEndgame,https://lichess.org/ufND3fRU#77,
0Q1e5,8/8/1p2k3/p3P3/P1PP2pp/8/7K/8 w - - 2 47,h2g2 g4g3 g2f3 e6f5 e5e6 f5e6,2476,107,89,369,crushing endgame long pawnEndgame zugzwang,https://lichess.org/sbFkwZkj#93,
0QX39,5rk1/Q2P1R2/5Pp1/1p5p/1Pp5/3qp2P/6PK/8 b - - 0 40,f8f7 a7b8 f7f8 b8c7 f8f6 d7d8q d3d8 c7d8,2476,81,67,338,advancedPawn crushing endgame exposedKing fork promotion veryLong,https://lichess.org/anWSXqrO/black#80,
0Sy50,8/8/1p2k3/pPp4p/P4K1P/6P1/8/8 w - - 2 48,f4e4 e6d6 e4f3 c5c4 f3e4 d6c5,2476,105,90,563,crushing endgame long master pawnEndgame quietMove zugzwang,https://lichess.org/NhNR21HY#95,
0ZOFo,5rk1/7p/pp4p1/2P2p2/2Pq1P2/1Q1n1P2/P5KP/R3R3 w - - 0 26,e1f1 f8e8 b3c2 e8e2 c2e2 d3f4 g2h1 f4e2,2476,85,79,48,advantage attraction endgame fork quietMove sacrifice veryLong,https://lichess.org/XPWMfA3U#51,
0bhT5,r2q1rk1/1R5p/4Rpp1/p2n4/2Qp4/2P2P2/P5PP/6K1 b - - 0 26,d4c3 e6e7 d8e7 c4d5 e7f7 b7f7 f8f7 d5a8,2476,84,93,1743,crushing deflection middlegame pin sacrifice veryLong,https://lichess.org/CMLjrDC7/black#52,
0jTVv,4r1k1/p5pp/8/8/1P3BP1/P1p5/3pP1KP/4R3 w - - 0 32,e1a1 e8e2 g2f1 e2h2,2476,84,83,207,crushing deflection endgame master short,https://lichess.org/USYaZjrk#63,
0tTAW,1r4k1/1p5p/3R4/3P4/N1Pb1pp1/8/PPK3P1/8 w - - 0 33,a4c3 d4c3 c2c3 f4f3 g2f3 g4g3,2476,80,84,48,crushing endgame long,https://lichess.org/rV7zyzfo#65,
0w6FQ,8/3Q3p/6pk/3p4/P2b4/3B1K1P/6P1/6q1 w - - 8 45,d7d5 g1e3 f3g4 d4e5 d5e5 e3e5,2476,100,89,352,crushing endgame fork long quietMove,https://lichess.org/NoB6dPGn#89,
0wZAL,r6r/2pk2p1/p2bpq1p/8/2P1Q3/3PP2P/PP4P1/2R2RK1 b - - 0 21,f6b2 c4c5 a8f8 c5d6 f8f1 c1f1,2476,81,79,268,advantage long middlegame,https://lichess.org/P0hX3xuk/black#42,
0wnGu,r2q1bk1/p4p1p/6p1/3b4/3Q4/1p3P2/PPP3PP/2KR3R w - - 0 20,d4d5 f8h6 c1b1 b3c2 b1c2 a8c8 c2b1 c8c1 d1c1 d8d5,2476,78,93,3437,advancedPawn attraction crushing deflection endgame master queensideAttack veryLong,https://lichess.org/7FjgIOHq#39,
120PN,8/6p1/3k1p2/1Kp4p/4PP1P/8/6P1/8 b - - 5 42,g7g6 b5c4 d6c6 e4e5 f6e5 f4e5 c6b6 c4d5 c5c4 d5c4,2476,109,90,901,crushing endgame pawnEndgame veryLong,https://lichess.org/9c0M5zLn/black#84,
05F1i,rnb2rk1/pppp1ppp/8/4P3/2B1n2q/1Q4P1/PB3P1P/R3K1NR b KQ - 0 11,e4g3 f2g3 h4e4 e1f2,2475,81,92,1440,advantage defensiveMove opening short,https://lichess.org/wxiwpgAq/black#22,Danish_Gambit_Accepted Danish_Gambit_Accepted_Copenhagen_Defense
05Qeh,8/1Q4nk/p1p2p2/Pp1p1q1p/1P1P2PP/2P3B1/6P1/6K1 b - - 0 35,h5g4 b7a6 f5d3 g1h2,2475,83,65,88,crushing defensiveMove endgame master short,https://lichess.org/ubHPzX7X/black#70,
06ZIT,r4rk1/pp2bppp/8/2pqpbN1/4nB2/2P2B2/PP4PP/3RQRK1 b - - 3 17,d5c6 g5e4 e5f4 e4g3,2475,107,89,847,crushing master middlegame short,https://lichess.org/0YPgX73P/black#34,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
0FnQm,b5rk/p5bp/7q/N1B1pQnP/RP6/2P3P1/5P2/3R1K2 w - - 5 37,a5c4 h6h5 d1d3 a8e4,2475,81,82,49,crushing master middlegame short,https://lichess.org/VCWnx5h7#73,
0Pp2I,8/p7/Pp6/1P2p1kp/1P2Pp2/5P2/6P1/7K w - - 5 39,h1h2 g5h4 h2h1 h4g3 h1g1 h5h4 g1h1 g3f2,2475,92,90,701,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/2t3iXWOa#77,
0bJeC,3Q1k2/4pr1B/b7/2Pp4/1p4P1/1Pb1PP2/2P2K2/7q b - - 1 32,f8g7 d8g8 g7f6 g8g6 f6e5 g6g5 e5e6 h7f5 f7f5 g5f5,2475,102,89,381,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/ezmlt9pM/black#64,
0buxP,r3kb1r/1pp2p2/p1q2np1/3pp3/PPn1P3/2PQ2Pp/2BPRP1P/RNB3K1 w kq - 0 18,a4a5 d5e4 e2e4 c6e4 d3e4 f6e4,2475,94,79,91,crushing long opening,https://lichess.org/fbgoMG1s#35,Kings_Pawn_Game Kings_Pawn_Game_Alapin_Opening
0c28h,3r3r/pkp5/2Nbq2p/Q2p2p1/3Pn3/2P1B2b/PPN3P1/R4RK1 b - - 0 22,h3g2 a5b5 b7a8 b5a6 d6h2 g1g2 e6g4 g2h1 e4g3 h1h2,2475,79,92,2061,crushing middlegame veryLong,https://lichess.org/g2KnuGhf/black#44,
108ty,8/3r1pkp/8/p2PP1p1/r3K1P1/8/7P/2RR4 w - - 3 37,e4f5 h7h6 d1f1 d7d5 h2h4 g5h4,2475,84,86,285,crushing endgame long master quietMove rookEndgame,https://lichess.org/6Xyi8Gkh#73,
10LDB,1r3rk1/pb2qpp1/4p3/3p2P1/7Q/7R/PP1p4/R5K1 b - - 1 22,e7c5 g1h2 c5c7 h2g2 d5d4 g2f2 c7f4 h4f4,2475,91,89,302,crushing defensiveMove middlegame veryLong,https://lichess.org/fsdlNMos/black#44,
01eNq,r7/pb1pq1k1/1p3Rp1/3pr3/8/8/PPP2QPP/5R1K b - - 5 23,e5f5 f6f5 g6f5 f2g3 g7h8 f1f5 a8e8 f5h5,2474,112,90,217,advantage discoveredAttack middlegame veryLong,https://lichess.org/TXuQpwcr/black#46,
02fRr,r2r2k1/ppq1bppp/4pn2/6B1/1n1P4/2N1Q3/PP1RNPPP/5RK1 b - - 15 16,b4a2 g5f4 c7c4 b2b3,2474,108,80,55,advantage middlegame short,https://lichess.org/pNyTOfon/black#32,French_Defense French_Defense_Steiner_Variation
07YD6,r4rk1/6n1/p1p2qRQ/1p2pp2/4P3/1P1P3P/1PP3P1/R5K1 b - - 1 22,f6f7 e4f5 f7a7 g1h2,2474,83,75,45,advantage defensiveMove middlegame pin short,https://lichess.org/JiXkMj9V/black#44,
0BuCo,8/6k1/1p1p1pp1/3P4/2PqP2P/2n3P1/2B1Q1K1/8 w - - 8 41,e2g4 d4d2 g2h3 c3e2,2474,90,91,649,crushing endgame fork short,https://lichess.org/UV3FHCAm#81,
0MJ84,6k1/5p2/p7/3P4/P1PQ4/1P3qp1/8/6K1 w - - 2 55,d5d6 f3e2 b3b4 e2h2 g1f1 g3g2,2474,96,90,762,advancedPawn crushing endgame exposedKing long queenEndgame,https://lichess.org/nEIoqf7I#109,
0SL6s,8/7R/6pP/3p2P1/2k3r1/2P5/3K4/8 b - - 0 70,g4g5 h7h8 g5g2 d2e3 g2h2 h6h7,2474,92,84,55,advancedPawn crushing defensiveMove endgame long quietMove rookEndgame,https://lichess.org/tgrs0iWt/black#140,
0YukO,1k1r4/1pRq1ppp/pP3n2/3b4/8/Q6P/5PP1/1R4K1 b - - 2 29,d7f5 a3g3 f5b1 c7c1 b8a8 c1b1,2474,92,84,27,advantage discoveredAttack discoveredCheck long middlegame sacrifice,https://lichess.org/VjE4s49A/black#58,
0aRZ4,2k4r/1p1r1pb1/p1pBp2p/Q3P1p1/1P6/8/P1q2PPP/3R1RK1 b - - 0 19,h8d8 b4b5 g7e5 d6e5,2474,84,56,74,crushing middlegame short,https://lichess.org/Tv0t1H6O/black#38,Caro-Kann_Defense Caro-Kann_Defense_Classical_Variation
0bjdh,5r2/1p2b2k/p2p2qn/P2Pp3/4P2n/1Q3B1N/1P5P/4BR1K w - - 7 36,b3b7 h4f3 f1f3 f8f3,2474,86,77,236,advantage master masterVsMaster middlegame short,https://lichess.org/wWVNinVZ#71,
0d6uh,4r1k1/1p3bp1/7p/pPq2N2/2p1r3/2P1N2P/P2Q1PP1/3R2K1 b - - 1 30,f7g6 d2d6 c5d6 f5d6 e4e3 f2e3 e8e3 d6b7,2474,86,80,46,advantage fork master middlegame veryLong,https://lichess.org/IccXgw1M/black#60,
0qKpc,rn2k2r/pp2bppp/2p2n2/2pqB3/BP4b1/P1N1PN2/3P1PPP/R2QK2R b KQkq - 4 11,g4f3 c3d5 f3d1 d5c7 e8d8 a1d1,2474,91,64,109,advantage fork intermezzo long opening pin,https://lichess.org/UmSZq1JC/black#22,English_Opening English_Opening_Kings_English_Variation
10RRx,8/8/2p4B/4kp2/2P3pp/K7/8/3B4 w - - 1 42,a3b4 h4h3 d1a4 f5f4 a4c6 f4f3,2474,99,89,264,advantage bishopEndgame endgame long quietMove,https://lichess.org/jh2m7cjh#83,
04SG4,4r3/1p5R/p2kb3/4nr2/3Q4/3P4/qPP3P1/2K1RB2 b - - 0 26,d6c6 e1e5 a2b1 c1d2 f5e5 d4e5 b1c2 d2c2,2473,78,91,1997,crushing middlegame veryLong,https://lichess.org/BUyNhl0L/black#52,
08MkT,5r1k/r1p2pp1/1p1p4/1Q1B2qp/P1P5/1P1P2P1/5P2/4R1K1 b - - 1 24,h5h4 e1e8 f8e8 b5e8 h8h7 d5f7,2473,93,80,116,advantage endgame kingsideAttack long,https://lichess.org/TxrdHYT1/black#48,
08O5Q,3r3r/1p6/p1k5/P1p1bB1p/4P2q/8/1PP1Q2P/5RBK b - - 7 29,d8d6 e2c4 e5d4 e4e5,2473,86,80,124,crushing middlegame short,https://lichess.org/dWuzGoWB/black#58,
09HXJ,8/4k1p1/1p6/p1p2PP1/P2p2K1/1P3R2/8/4r3 b - - 7 38,e1e3 f3e3 d4e3 g4f3 b6b5 a4b5,2473,80,96,428,crushing endgame long rookEndgame,https://lichess.org/2ZbkW8H6/black#76,
0DVty,8/8/8/p1k3pp/3p4/P2K1PPP/8/8 w - - 1 42,h3h4 g5h4 g3h4 a5a4 f3f4 c5d5,2473,80,95,449,crushing defensiveMove endgame long pawnEndgame quietMove zugzwang,https://lichess.org/1l3h7YWX#83,
0HcRm,4r2k/ppq3p1/5b1p/1Np5/8/2PQ2P1/PP1R1P1P/3Rr1K1 w - - 2 26,g1g2 c7c6 g2h3 e1e5,2473,111,90,665,crushing defensiveMove middlegame short,https://lichess.org/i2QHSMCq#51,
0JJcY,5Q2/1b1k4/p5P1/2p2K2/4pB1q/3p4/8/8 b - - 6 49,h4h3 f5g5 d7c6 g6g7,2473,97,90,1496,advancedPawn crushing defensiveMove endgame short,https://lichess.org/zjV4B4Ye/black#98,
0Nj3Z,7k/1p4pp/p7/2Pq4/PP2p3/2Q2p1P/5PP1/6K1 w - - 0 31,b4b5 d5d1 g1h2 d1f1 h2g3 f3g2,2473,78,92,473,advancedPawn crushing endgame long queenEndgame,https://lichess.org/6Ht26KPS#61,
0OEo3,3r1b1r/N1pk1ppp/6b1/8/8/1QP1pqN1/PP5P/3RK2R b K - 2 19,f8d6 h1f1 f3g4 d1d4,2473,104,42,34,crushing middlegame short,https://lichess.org/uAZFdem5/black#38,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Vienna_Variation
0QqNk,r3k2r/2R3pp/pb1N3n/5P2/P4B2/7P/6P1/3b3K b - - 4 30,e8d8 c7g7 h6f5 f4g5 f5e7 g7e7,2473,79,90,313,advantage exposedKing long middlegame,https://lichess.org/nNDomRLd/black#60,
0T7UZ,1k2rr2/pp5p/3p2b1/2qN1p2/1P2PQ2/P2B4/2P3P1/1K3R2 b - - 0 26,c5c6 d3b5 e8e4 f4e4 c6b5 e4e7 b5d5 e7f8,2473,112,89,1093,advantage middlegame veryLong,https://lichess.org/5qyjvO1X/black#52,
0a0HC,3r3r/pkpn2bp/1p1p2p1/6P1/2PP2Q1/1P6/PB1q3P/1R3R1K b - - 1 24,d2e3 g4g2 b7b8 b1e1 h8e8 e1e3,2473,96,89,480,advantage long middlegame,https://lichess.org/56U9jsqU/black#48,
0aeSY,8/4pk1p/4N1p1/p2p2P1/7b/P1P2K2/1P4P1/8 w - - 2 35,g2g3 f7e6 g3h4 a5a4 f3f4 e6d6,2473,110,89,1572,crushing defensiveMove endgame long quietMove,https://lichess.org/An3HWFY2#69,
0czYL,7k/pp4pp/2q5/7Q/6R1/2P4P/PP1r1rP1/6RK b - - 6 32,d2b2 h5e5 c6f6 g1d1 f2f1 d1f1 f6f1 h1h2 f1f8 g4f4,2473,85,73,76,crushing endgame quietMove veryLong,https://lichess.org/HHIHAMUU/black#64,
0jUBV,6k1/3r2p1/p3p1Np/4B3/2qP3P/8/P1KR4/6R1 w - - 3 32,c2d1 d7b7 d2c2 c4d3 d1c1 d3e3,2473,76,94,206,crushing endgame exposedKing long quietMove,https://lichess.org/uuW1gWwL#63,
0jxtY,4r1k1/p3qpp1/2Qb2p1/3P4/5P2/1P5P/P3r1P1/2BR1RK1 w - - 1 25,d1d2 e7e3 g1h1 e3f4 c6e8 e2e8 f1f4 e8e1,2473,88,82,59,crushing kingsideAttack master middlegame sacrifice veryLong,https://lichess.org/lQICE640#49,
0m8Ik,5b2/p7/PN6/4p3/1P1pk1p1/2P5/4K2P/8 w - - 0 43,b6c8 d4c3 c8a7 f8b4 a7b5 c3c2 b5c3 b4c3,2473,79,84,603,advancedPawn capturingDefender crushing endgame veryLong,https://lichess.org/fXZKcAco#85,
0qkYI,8/8/4p3/4p2p/3kP2P/PK6/8/8 w - - 1 53,b3b4 d4e4 b4c3 e4e3 a3a4 e5e4 a4a5 e3f2 a5a6 e4e3 a6a7 e3e2,2473,81,47,89,advancedPawn crushing endgame master pawnEndgame quietMove veryLong,https://lichess.org/UWER0W57#105,
0sKMu,r1b2rk1/1p2b2p/pqn1p1p1/3p4/8/P5QP/1PB1NPP1/R1B1R1K1 b - - 3 19,e7d6 g3d6 b6f2 g1h2 f2e1 d6f8 g8f8 c1h6,2473,107,89,605,advantage attraction kingsideAttack opening sacrifice veryLong,https://lichess.org/iZDeam2Q/black#38,
0sler,r3r1k1/2p2p2/pb1p3Q/1p1Pp3/6q1/2P2NP1/PP3PP1/2R1R1K1 b - - 0 25,g4g3 f3g5 b6f2 g1f1 g3h4 h6f6 h4f4 f6f4,2473,83,86,166,crushing middlegame veryLong,https://lichess.org/VKASqZY4/black#50,
0tlgC,8/6p1/p1p4p/8/1P1Pk3/7P/P4KP1/8 w - - 3 40,d4d5 c6d5 a2a4 e4d4 b4b5 a6b5 a4b5 d4c5,2473,98,88,192,crushing endgame pawnEndgame veryLong,https://lichess.org/toatHdU9#79,
0w7N6,8/8/PP6/1K1b4/4k1p1/5pBp/3R4/2r5 w - - 14 67,d2d5 e4d5 a6a7 c1b1 b5a5 b1a1,2473,78,88,231,crushing endgame hangingPiece long,https://lichess.org/Re1ZDY2l#133,
0wIid,8/2qk1Q1p/6p1/3pP3/p6P/P5K1/6P1/8 b - - 6 35,d7d8 f7g8 d8d7 g8h7,2473,78,90,326,crushing endgame interference queenEndgame short,https://lichess.org/h9oFLmRI/black#70,
0wt9o,2k2Q2/6p1/2p2p2/2B4p/1P4qP/6P1/r4PK1/2n5 b - - 1 45,c8c7 c5d6 c7b6 f8b8 b6a6 d6c5 a2f2 c5f2,2473,97,90,1287,crushing endgame quietMove veryLong,https://lichess.org/PPstS3Di/black#90,
01PES,6rk/1RQ3b1/8/3Pp2p/2P1Pp1q/r1N2PpP/8/5BRK w - - 0 31,c3b5 a3f3 f1g2 f3f2 g1a1 f4f3,2472,102,90,307,crushing long middlegame,https://lichess.org/l3Qw6CYW#61,
06eiB,8/p6k/1p6/6p1/2P1K3/1P6/P7/8 b - - 1 56,h7h6 e4f5 h6h5 b3b4 g5g4 f5f4 g4g3 f4g3,2472,107,89,980,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/DIlX2hmq/black#112,
07WlR,8/8/3N2pp/8/6b1/Pk2K1P1/5P2/8 b - - 2 51,b3a3 d6f7 g4d1 f7h6,2472,92,90,875,crushing endgame short,https://lichess.org/TM11dZv0/black#102,
08rtn,3r2k1/5p2/6pR/8/4P1Q1/3q3P/5rP1/2R3K1 w - - 0 31,g4h4 f2g2 g1g2 d3d2 h4f2 d2g5 g2h2 d8d2,2472,85,76,52,attraction clearance crushing endgame fork pin sacrifice veryLong,https://lichess.org/WrVnNvGV#61,
0IHJT,2r3k1/QR3pp1/4p3/8/7P/1p2BP2/4n1PK/3q4 b - - 2 39,c8c3 b7f7 d1d6 f3f4 d6f8 f7f8,2472,94,89,1125,crushing endgame long,https://lichess.org/lq9QCynV/black#78,
0QVRs,8/8/1k6/2R1Np2/8/6p1/3K1r2/8 w - - 1 59,d2e1 b6c5 e5d3 c5d4 d3f2 g3g2 f2h3 d4e3 h3g1 f5f4,2472,81,83,64,advancedPawn crushing defensiveMove endgame hangingPiece veryLong,https://lichess.org/a6UmTKM7#117,
0TDNt,r3k3/pp3p1p/2p2br1/3b1q2/3P1B2/2Q1PP2/PP3K1P/R5NR w q - 3 24,g1e2 g6g2 f2g2 f5g4 g2f1 g4f3 f1e1 f3h1 e1d2 h1a1,2472,79,84,195,attraction crushing deflection fork middlegame pin sacrifice skewer veryLong,https://lichess.org/JgLBJQ0N#47,
0UDEj,2r1rk2/1p1q1p1Q/p2p1b2/3Pn1p1/3B1p2/1N1P4/PP4P1/1K2R2R b - - 4 24,d7b5 h7f5 b5d3 f5d3 e5d3 e1e8 f8e8 d4f6,2472,96,68,58,advantage master middlegame veryLong,https://lichess.org/7bIqx1V6/black#48,
0VSUR,2k4r/Qpp2pp1/4p1qp/1P6/2P5/2b3Pb/P6P/R3R2K b - - 0 24,c8d7 a1d1 d7e7 a7a3 c3b4 a3b4,2472,82,90,2646,advantage fork long middlegame,https://lichess.org/NU0ZJNZL/black#48,
0XF5x,4Rrk1/ppp3p1/1bn4p/2q5/8/2P2Q2/P3RPPP/7K b - - 1 21,c5d6 e2e6 c6d8 e6d6,2472,103,88,670,advantage middlegame pin short,https://lichess.org/A7fExmwN/black#42,
0aCNA,8/2N5/5k2/1pK3pp/1P2PP1P/8/4b3/8 w - - 0 49,c7b5 g5f4 b5d4 f4f3 d4f3 e2f3,2472,99,86,322,crushing endgame long,https://lichess.org/Fqhn07Lp#97,
0avBa,N1bk2nr/pp3ppp/3p4/2b5/4PB2/8/PqP2PPP/R2QKB1R w KQ - 0 11,f4d6 b2c3 d1d2 c5f2 e1d1 c8g4 f1e2 c3a1,2472,92,83,67,advantage attackingF2F7 opening pin veryLong,https://lichess.org/CtBIhOl7#21,Three_Knights_Opening Three_Knights_Opening_Other_variations
0gHBl,r3qr2/ppp2k2/2p1b3/4B1Q1/1P6/P7/2P2PPP/R5K1 b - - 0 23,e8d8 g5h5 f7e7 a1d1,2472,80,74,139,advantage middlegame short,https://lichess.org/DZQtQWNG/black#46,
0gHNm,8/5K2/4p3/2p1P1P1/2Pp4/2kn4/5N2/8 w - - 0 50,g5g6 d3f2 g6g7 f2g4,2472,109,90,850,crushing endgame hangingPiece knightEndgame master short,https://lichess.org/6nD8mEJy#99,
0hZHp,2rr2k1/1b3ppp/p3p2n/1p1qP3/1n1pNPP1/PP1Q3P/1KPR4/3R1BN1 w - - 5 20,d3d4 d5d4 d2d4 d8d4 d1d4 b4c2,2472,77,92,524,advantage long middlegame,https://lichess.org/uh0x2nhN#39,
0lc7K,Q1bq1r1k/p5pp/1p1b4/5p2/7R/1PN2p2/PBP3PP/R5K1 w - - 0 18,h4h3 f3f2 g1f2 d6c5 f2e1 f8e8 c3e4 e8e4 a8e4 f5e4,2472,98,82,385,advancedPawn attraction crushing kingsideAttack middlegame veryLong,https://lichess.org/vMuaBQa3#35,Queens_Pawn_Game Queens_Pawn_Game_Colle_System
0m01S,8/8/2n3Q1/2k1q3/5p2/3Bn3/1P1BK1P1/8 w - - 3 44,g6e4 e5h5 e2f2 e3g4,2472,81,84,63,crushing endgame short,https://lichess.org/qFwYZPlc#87,
0qVww,r3rq2/ppp2p1k/2nbb1p1/6Q1/4R3/1N5P/PB3PP1/3R2K1 b - - 1 22,f7f6 b2f6 e6f5 e4h4,2472,101,90,700,advantage middlegame short,https://lichess.org/5neBDpK3/black#44,
0rzQm,6rr/1QP2p2/1P3k2/3pn2p/8/7b/P4PN1/1R4K1 w - - 1 32,c7c8q e5f3 g1f1 h3g2 f1e2 g8c8,2472,81,75,123,crushing long middlegame,https://lichess.org/lvQytUnJ#63,
12f6m,1r5k/7b/3PR2P/5p2/1p2pP2/8/5K2/8 b - - 0 42,b4b3 d6d7 h7g6 e6c6 h8h7 c6c8 b8c8 d7c8q,2472,112,88,439,advancedPawn clearance crushing endgame promotion veryLong,https://lichess.org/QpUbVfI3/black#84,
00q7B,Q6r/p1pqk1bp/3ppnp1/2n5/4P3/2N2N2/PB3PPP/R3R1K1 w - - 2 15,e4e5 h8a8 e5f6 e7f6 c3e4 f6f7 e4c5 d6c5,2471,90,80,136,advantage middlegame veryLong,https://lichess.org/Mkfu17FO#29,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations
08I9U,3r2k1/p1q2pp1/8/3p4/6rp/P2Q2P1/1P3PK1/R6R b - - 1 31,h4g3 d3h7 g8f8 h7f5,2471,93,81,37,advantage endgame short,https://lichess.org/xneWi5M3/black#62,
09qlE,2r1R2Q/1p3pp1/p4k2/8/5n2/3q3b/PP3PP1/RN4K1 w - - 0 26,e8c8 d3d1 g1h2 d1g4 h8h3 f4h3,2471,80,82,205,advantage long middlegame,https://lichess.org/mdMpTSjF#51,
0FKSv,6k1/p4pp1/4p2p/5rn1/3N4/4P1qP/P3R1P1/2Q4K b - - 6 36,f5f2 c1c8 g8h7 c8c2 g5e4 e2f2 g3f2 c2e4,2471,82,76,90,advantage endgame pin veryLong,https://lichess.org/dTRYulGN/black#72,
0M8Za,k6r/1pR5/pQ6/P2p2pr/2bP4/2q3BP/5PP1/6K1 b - - 3 31,c3b3 b6e6 a8a7 c7c8 h8c8 e6c8,2471,93,85,69,advantage long middlegame,https://lichess.org/fRmksH8v/black#62,
0gsxZ,r7/8/p2Q4/P2Pp1qk/2P2pr1/3P4/6P1/1R3RK1 w - - 1 33,f1f2 a8g8 g1f1 g4g2,2471,95,89,701,crushing endgame master quietMove short,https://lichess.org/ADj4641l#65,
0pn1Q,8/k6p/p7/q1pQ1P2/2P2K2/1r6/5P1P/7R w - - 4 38,h1e1 a5e1 d5c5 b3b6 c5c7 b6b7,2471,80,68,95,advantage endgame long,https://lichess.org/LBYKkGfR#75,
